tweet,label
Mma anyi na gi o o o. https://t.co/3Goy0Yt1m8,1
@user @user O kwuru nke diri ya mkpa 😂😂😂,1
The only Igbo man that made us proud. Rapu nwoke Awka Etiti. Ka ọ na e yi akwa ka onye n'aga ebe a na kwa ozu. https://t.co/hBHEXTzcIf,1
Icheku eje go obodo ndi ocha🙆🙆🙆 https://t.co/KhEmNwrX0p,1
#KAOSIAGA ;Oge ndi na magicfm102.9Aba @user + @user..#FeelTheMAGIC.,1
@user @user @user @user Raaam aka. Ijugbugo onwe gi,1
@user @user @user @user @user @user @user @user @user @user @user @user Isi gịnị....... Kedụ ife meru papa adanna,1
@user Choi!!! Nke a miri emi.,1
@user Àmà nke ina akọ ónyé ịsị,1
@user @user @user Mazi ogini na eme?,1
Mal'ama n'oo gi melu m ji a bia massi 7.30 (chei!! massi 7.30) M n'ene gi m n'ene fada ka m enwe anya 5.30(taa munwa enwedi anya 5.30)😂😂,1
"@user @user @user Nwannem, Olekwanu ihe mmadu ga eme..",1
@user @user @user @user @user @user O di ro ofele...👍😁,1
"@user @user Mmee gi ife Peruzzi meelu Pamilerin eh... hmmmm... ekwusigom... ocho okwu nwe ada, i ma ife meelu okuko 🐓",1
O but ezi okwu https://t.co/5LNb49dhaU,1
"Nwanne , hapu okwu, okwu aburo nni. Anyi ma ndi ga aga mba, rifo rice.",1
@user Onye kwa na akasị gị Obi now? 🙂,1
"@user @user @user @user @user @user @user @user Nna eh. Ozigbo entinyere m na d watsapp group ndi mixture, m pia exit. Chigbuo agaghi egbu m. Mbanu",1
@user @user Nna ehh ogafe go .... mmadu ji ahia nkea...,1
@user @user Umu nwanne tupac 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
"Okpa di oku na palmwine,i love Enugu already",1
@user 😂😂 Okwa egwu ka m na agu oh🙌🏾,1
@user @user @user @user @user @user @user @user @user @user @user ☝️anyi na akpo ya okooko mmiri.o na ato uto puru iche oge anyi di n'umuaka.o ga afiam aru imekwa ya ugbua.,1
"@user @user O bụ ajụjụ ka i na ajụ m ihe ahụ? Ekwuru m ihe anyi na akpọ, gị ana ajụ m ajuju",1
@user @user Egwú bụ national anthem na ala ịgbọ 😁😁,1
@user Unu ye mmadu login details 🤷‍♂️,1
NP: Chukwu Agozigo Gi(Remix) - @user / Lucy Q / @user #VibesCheck_in W/ @user / @user,1
@user @user 🎵🎵I gotechaa i kwuo ugwo ya🎵🎵😂😂,1
Ukwu nwere nti 😍😍 https://t.co/6m4upeGdob,1
ihe okenye hụrụ ọdụ ka ọ nọ ọdụ nwata enweghị ike ịhụ ya ọ bụrụgodi ọ rịgoro n’elu osisi iroko https://t.co/GcZ4nuNg2f,1
@user Keduzikwannu ihe m no uwa eme,1
"@user @user Nwa aba di anyi. """"""""Block bust""""""""🤣😂",1
@user @user @user Ka ọ doro na afọ,1
@user @user @user @user @user @user @user @user @user Uche gi ekwesighi I di ya o,1
"@user @user @user Nna dee ya ofuma, rapu onye mma’m si abu’m onye ibo",1
@user Otu a ka ọ dị,1
@user Smh... Onye mere gi ifea?,1
"Nya eh, nwanyị m kwo chara aka ṅụọ nokata osi m na amụ dimpka ọzọ bụ ihe na agụ ya in the name of open marriage, ihe ọjọọ gba afọr",1
@user O di ka odilu mmadu gi. Ndi ga-eji ego gbawaa nwatakiri aka nalu ya oke ruru ya. Ekwenibe is the Onowu,1
@user @user Okey nke be unu okwia🤣🤣,1
"@user @user Ọ si nọ """"""""Daddy G.O. figure"""""""" 😂😂😂 https://t.co/k3TJDZhLjN",1
"Agba mbu otu n'ogwe, agba abo otu n'ogwe. O bu so ogwe ka a piri aku. - Ibo proverb",1
"@user Okwa ibu onye amuma, biko jisie ike nyere nu ya aka",1
"@user @user @user @user @user @user @user @user Wow. Boondu, wow! O bu onye ejidere n'ukwu ose bu onye ori ose",1
"@user Nke a kụrụ ya """"""""gbim""""""""",1
Mmiri enweghi ilo.,1
"Chineke 🤣🤣 Afosulum gi tuo m afa,afosulu m gi? https://t.co/W6zT96CBBk",1
Agụba ndị Ézè nwa Amakeze na Nimo. Odogwu afụrụ kwe in diaspora. Izuru ihe eji nwoke eme. https://t.co/i7EuhvFzhz,1
"@user Maka onye na eme mma, na ekwe solu arụ.",1
@user @user @user @user @user @user @user @user @user @user @user O dika ndi be unu ma anya anu ofuma nkea o bu so mma ka unu na-eke😃,1
@user Gi na onye? Bia @user warn Kene o,1
"@user aligommanwu biko gwaramu otu enyimba ha biko chefuo iko npfl,nkea bu oge ndi rangers into,oluchukwu nwa ozubulu. #osha",1
"Kuku just ask her. Nne """""""" egole bu ego moto gi""""""""? https://t.co/EBIZSlXoPd",1
"@user ezigbo m, biko anọkwala na-anụ ụtọ ya.",1
Ndi Owerri Na ndi Aba Ele ndi llikere iri mmadu mugu #IgboProverbFriday #igbo https://t.co/FxZZpC6E54,1
Gini ka eme d ngwa aha https://t.co/RUkmNoptq5,1
@user Ndị isi gbariri jaja. Nsọ pulu adịghị zi na nyabu ihe ụtọ dị na nwanyị na nwoke,1
Messi onye egwu,1
@user @user @user @user Wetuo mmuo gi fess..,1
"@user @user The only reason ndi ofe manu agahi enwe uche🤔just negodu,kene chukwu na ike adihom",1
"@user Nna eh, onye ọbụna na ebe. Ife a marọ kwuru kita.",1
I call him... Anu ana gba egbe o n'akpa nri. O ji uwa mere ihe mgbakwasi ukwu. Agu n'eche mba. O ji aka agbaji Igwe kpoo ya nku. Babahum Babahum. https://t.co/wC6RGVSmIS,1
"@user @user @user @user Lol, ana ekwu na oku gbara fada, Femi ana aju ma ogbara afu-,onu ya",1
"@user @user @user @user @user @user @user @user @user @user @user Hahahaha, broda inye ndi ebe a, inye ndi ebe a",1
@user Ego eji azu ala na nkwelle,1
@user I don't want to be her Nwunye dí.,1
"@user @user I'm replacing @user for @user biko. Nhia unu na-akọ, ogbasa dị m. 😑",1
Nna hapu okwu maka na okwu aburo nni.,1
@user Gi na Chukwu ga kpazi nke ahu,1
@user @user @user Nwanne 2k sef gotelu anyi casket champagne life kam na agwa gi ooh.. Obodo tilueti life,1
Oh okay.. Onye nche https://t.co/mMzndNwbm6,1
@user Oya bata na eme uno....😉😉😉 Anyi gha emezi iheoma na igbe nmadu...,1
Nwannem Ana ahu oka na filling station?😂😂😂😂😂 https://t.co/I1egsuezMj,1
@user #ProudlyMadeInAba Aba Nwere Swag @user @user @user https://t.co/StQBFnsZhM,1
@user @user Onye igbo Soro di ozu,1
"Ngwa ka anyi naba zie no delay❤, Oh yeah! #Lastname✌ @user P A C M A N @user👍 you're… https://t.co/iGuVXLSpr6",1
@user @user Ahhh. Back yard. Okpa ka unu ya eji wee na agbadata sef,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user Biko kedu oge nke Abuja ga abu?,1
"@user @user Nwa be anyi, Omeobu fia gi mmanu ojukwu",1
Aga m eme ya ozo 😜😜😜😜😜 https://t.co/XfqsA5lzFu,1
@user @user @user @user @user @user @user @user @user @user @user @user My own semi. Kedu onye gana aka mass,1
"@user @user @user @user @user @user @user @user @user @user I batalu obodo a, i choro i bia ka m gwolugi abacha o kwa ya",1
@user Na mgbe na eteghi aka,1
@user Ofe Egusi and Ezigbote Fufu di Sharp #WhatFoodieAreYou,1
"@user Aligo,biko nnam'kedu ife ndi otu egwuregwu Liverpool gbalu taa",1
@user @user Nna nke a so mu ana...diochi adiro ekwusi ife ofulu na enu nkwu,1
@user @user Akpaa gi inye efe ka akpaa onyeozo,1
@user Nkwobi na ugba o ga di?,1
"@user @user @user @user 🤣 🤣 🤣 You sef, ebe ka ikwu",1
@user Father biko gini di na ime akpati black aaaaaa. Father biko olu okwukwe aaaaa.... kedu ime obodo bu ihe...... ndi amakwa ka isi kwadoooo????,1
Ka'm je nyotu egwu ogene small. 😁😁,1
"Onye Igbo obula na acho ogba aghara ga eweta onwu umuaka Igbo abughi ezigbo onye Igbo . Egbugo anyi nnukwu. Anyi nwuru na agha, anyi nwuru na riot di iche iche, anyi nwuru na ezu River , anyi nwuru na ipob na masob. #endsars ama ntakwu isi anyi. Ka Ndi ozo nwutukwanu biko",1
"@user Ijuo m, agam aju onye? Odi ka iso na ndi na apu ilo tupu uka agbasa🙄",1
#NP Chukwuma Ike by Odenigbo Ogidi #IgboHighlifeRequest - Nwa Chinemerem #1049SMAFM https://t.co/HtQhxOHRh2 08093331067 08092221067,1
@user Okwa gi bu nwa? just avoid me🙄,1
Otu onye anaghị anụ ụda egbe.,1
@user @user @user Ọ bụrụ Igbo ọ bụ jumbo 💀,1
"@user Onye obula echiri echichi (nwoke obula nwere echichi Dina Igwe, exercise, ichie, ozo, onowu Dere gawazia)",1
"@user Nwanne, Rapu Chiedu.. Nwoke bu John. Onye eriri eri. Ijikwa agege bread bata? Noo nke di mkpa 😊",1
@user Emeka Onye k’icho i nye ring?,1
@user @user Idi sure onye aburo onye otu @user @user and general overseer @user gang 🤔,1
@user O di ma oh.. Udo adikwa discovered one you go Abakiliki,1
@user @user @user @user @user @user @user @user @user @user @user Nke ahu na adiba kwanu achupu gi na Step sometimes nko.. Who is she,1
@user lol amam Ihe na eme ndi nke ahu,1
Maka na anyị bụ ndị Igbo anaghị ekpe azụ... Onye nnọchiteanya Abia state... #FineIgboTwitter https://t.co/KDZEKpJmJ4,1
"@user @user @user @user Nwanne, hapu iro no n'ulo gbuoro m iro no n'ama.",1
@user Ihea wu nu valley na? Na valley be this na who call am mountain welie aka gi élu biko?,1
"@user Ana ekwu ekwu, ana eme eme! 1 https://t.co/uMzdPJSYL6",1
"@user @user Nnem, ọkwa udiri egwu a ka ị ga-agba n'ọgbakọ umuigbo😀",1
@user @user @user @user Lol... Ngwa bia na DM ka anyị kpaa 😂😂😂,1
@user @user @user @user @user @user @user @user @user @user Nke a dika ehuru... eji ya emebe ose oji nke eji ata aghara. Ejikwa ya agba ncha eji agwo abacha.,1
@user Like the ajuju goes.... Gini jikoro umuada na tea? Answer it Di anyi... Onye ajuju anaghi efu uzo,1
"@user @user Google kwuru ezi okwu. Amuru nwa Igbo amu, ntùtùta ka emere ndi òzò",1
@user Great! Now ka m tutuo ego m ji ahu ya,1
@user @user @user @user I na esokwanu mmadu ole here?,1
@user @user Odiro bu na odiro nwanne m😁 No blame am,1
@user @user @user @user Ndi Uwa Onwekwalu nke oga abu eme odi unu nma,1
Gwa ha dimkpa nwe re onu I stan! https://t.co/coWayX6Ln3,1
@user Mana nwoke mara mma anaghi achu nwanyi,1
Looooooooool... please add my name too Dede... kaa. Kele umurima ya ra mei gi. https://t.co/3fXxTC7lgV,1
"Ọ bụrụ na ịchọrọghị ihe, gbanwee ya. Ọ bụrụ na ịnweghị ike ịgbanwe ya, gbanwee àgwà gị. -",1
Anyị ejebe imata ndị akwa siri ike n'ukwu 😁😁😁😁 #NewProfilePic https://t.co/v9AyFDETLK,1
@user @user Lol. Onye amuma Elijah 🤣,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Eji m Obi m. 😟 https://t.co/Zy786JImEw,1
Onye isi nkwocha adighi eje ogwu okwute!!!,1
"@user Ihe ndi be anyi na akpo ya bu Nchuanwu. Eji ya esi ofe akwu nke ana eji eri osikapa, ofe akwukwo, ofe azu ndu (catfish pepper soup). Ufodu na afocha ya ñuo mmiri yao bu kwa ezigbo nchuanwu dika aha ya si di.",1
@user Akpa ego dị ka you,1
@user Onye bu L.A.X???,1
@user @user @user @user @user @user @user @user @user Osokwa unu unu akwukwala ugwo unu jii,1
@user Ọkwa maka ndụ gị.. 🤣🤣..,1
@user Rue mgbe ebighiebi...,1
"Umunnem Biko kedu ihe but aka ajaja na ebute olu mmanu mmanu, na bekee",1
@user oburo onye tinyego nri na afuo na kwu okwu? 🙄,1
"@user Onwu Grace wu aha m, onye mpa",1
"@user Who's that your """"""""nkem""""""""?... Kedụ onye bụ onye ahụ?",1
@user @user @user @user Mens choro ebe ana eme ife ego 😌,1
"Chidiebere na Kenechukwu, Ndi Oru Ugbo https://t.co/UxqqcJJiRL",1
O gi piasa. Ebu Chukwu? https://t.co/IZkxjnUkjK,1
@user @user E tua ka odi nwanne☺️,1
Nwanne if it is a hit aka-anyi di ya,1
Egwu di ya ooo.... https://t.co/W77c0xg5pu,1
It’s Atilozanku ife na ihe bu ofu ihe/ife naaa https://t.co/FUIskQy8aY,1
@user @user @user @user Aguu anaghi egbu mmadu nah,1
"Bia enyim, Iwu onye igbo? https://t.co/Z2VWWXjrdl",1
@user Lee kwa egwu😂😂,1
@user @user @user Lol but O kwuru na ndị obodo m na-achụ ya oso,1
@user Ọkwa asị go nweta receipt na agagharị ka mkpụrụ ife dia..,1
#NP ONye ga gbu egwu @user #AmFlakes #FunkyfiestyFriday @user @user D/L OUR APP GOSPORELLAFM PLUS Call/WhatsApp 09098055555,1
@user O gini n' eme,1
Onwe ife di iche from égbè na egbé na onye ji egbé na-agba egbé and onye ji ego febe ego onye ji egbe agbagba egbé,1
@user Amakwamu mu...o ndi obodo 😹😹😹😹,1
@user @user 🙄🙄 Anyiego wunyerem ego biko 😋 Oburu go di nwamjai 🤗😘,1
@user @user @user Nwanne ibu Onye Abia biko,1
@user @user Onye m godi godi ✌️✌️,1
@user @user @user @user @user Isino imachakwa ife.. Ebe kekule enyi gi nwanyi ewerego chem 211 yasasia ubulu m..,1
"Odumeje church go full this December. Ndi Boys jie ego, ga ehn zulu uka rinne",1
@user @user Mbata Onitsha na oge mkpoo gi k'anyi jee fu the house.,1
@user Kee rapture nke ọ bụ? Nkè dị n'akwụkwọ Nsọ ka ọ bụ ụdị nke ọzọ ahụ na adị eme ụmụ nwoke na nwanyị ahụ zuru okè to dey speak in tongues,1
"Umu ibe , ozugwonu Ka anyi laa Ha mebezia Ndi anyi na ha so gaa nta sizi na ukwu anyi dizi ka nke anu . Ha mebezie ka ga zuru ike",1
Onyenwe anyi n'okporo uzo na onye nwe ihe niile .. Ego na-ekwu okwu site na uwe gi https://t.co/PwA3QCqXSZ,1
"@user @user @user @user Sendialum your new speck, kam place advert na my TL, ka anyi nye gi mmadu sharperly..",1
@user ka ọ dị ndụ wee zụọ ha.,1
Umu Aba Ibem.... Alaoji Mechanics 💪💪💪 #hustlers #Aba https://t.co/o0Kw4B7d6s,1
"Abum number 1 Abum number 2 Abum number 3 Taribo West Anam echeta Sam Okparaji Onye Nigeria Nwuru onwu ike, kpa kpa kpa , kpa goal keeper, goal keeper efelie elu tie akwa oche Chorus: sombori assist us with chorus pls......... Indomie generation won't understand...🏃🏃🏃",1
@user @user @user @user @user Bikonu nkea esoro kwa na IgboAmaka Amaghi kwam ihe nkea bu Bikokwanu!!!!,1
@user Oghu mmanya! Ke di way?,1
"@user Biko oburu na aza gi, i me ka m mara biko",1
@user @user @user @user 🤣🤣 Chineke mere ebele umu akwukwo anaghi agu akwukwo.. Ejerem uli iga hu ezigbote enyi m na aga ikpatara utu ya ihe ahia,1
@user - The Latest Nwanne Ina eti Egwu 😥🙌🙌,1
Be there defending Davido and Chioma agala ga chọrọ ihe ịga arụ,1
Égwula oke osimiri ùgwù na nkè ntà ọbu mmiri ṅụọ ite agadi nwaanyị gaebu mụ https://t.co/lEJb8fKE9g,1
Unu mu'olu mu umu biko. 😫 https://t.co/VQfC1U9UuO,1
@user Early mormor mekwatarism na ato special... O na ato dika spontaneous mekwa. Special flavour....,1
Rice Oku with isi anu or fufu na ofe ukazi na mbam https://t.co/HpQcb5gh5i,1
"@user @user @user @user @user @user @user Ngwanu, ubochi ozo m ga-afu gi. Jikere kwa o. Achoghi m inu na....asabeghi m efere na yard o!",1
@user Bịa kpọrọ m biko. Ka m soro gị nọrọ ofuma.,1
The New Onye Nkuzi https://t.co/X9CoIUn2Yd,1
@user Kedụ ihe a kpọrọ 'chick' n' abụ a maka ikike (poetic licence). odeabu ga-akpọ ọkụkọ maọbụ mmadụ aha ahụ iji zikputa akankà.,1
#NP Ude Nwanne @user w/@user n'oge #OBINWANNE #ubochim,1
#Ochichiobodo Nweghari ndi PDP na nsogbu ndi PDP ọhụrụ. Sonyere Naths Obikpo,1
"@user @user @user Chioma, ọ ga amasị m ịmata onye ị bụ.",1
@user @user @user @user @user @user @user @user @user Ma nà ọ nweru ịke dị kwa mma na ọnụ Biko si sendia lum ka n'testia dị Ọkpa 😂,1
@user E no tire you reach how e tire me. Obodo a naalu n'iyi. Eziokwu,1
@user K isi gi,1
"Igbo ndi m ji eme onu, puta nu binye aka maka odimma ala anyi. Ya ga Zie! https://t.co/bd3K4NK4pw",1
@user Halla Akpi Speedy nwanne akpo gi Where’s the food?,1
@user @user Anyi tukota ihe dika 500k anyi egolu godi one state na ime uganda ozugbo ozugbo 🤣🤣😂😂,1
"@user @user @user @user @user @user Afugonum ndi Awka-Etiti uche zulu oke nah.. Young man gaa arapu umu agboho oga achu, Nuo iyi noo ndi Ajadu Nwanyi ka oga na esoghari.. Only happens in Awka-Etiti... Smh",1
@user 😂😂😂 Nna'm Ukwu Kedu Sir?.,1
@user @user @user @user @user @user @user @user @user @user @user Nke agworo agwo,1
@user @user @user Nke bu eziokwu bu na I don't fully trust that man anakpo Tuchel mana Oka Arteta mma.,1
@user Chaiiiii adanma gini Kam mere gi,1
"@user @user Ka ifeem nkem? Mbakwa oo 🤣🤣 Well done, Udo di 🙋‍♀",1
@user @user @user You mean Ike ọkpa 🍑,1
"@user I'na si MBA, m'na si gi ye'm ego nji eme MBA now...🤷 Ogini di 🙄",1
@user Obi n'agu akwukwo n'ala beke Iji buru onye dokita oyibo.,1
@user @user @user @user Okwa onye nwee ego onwee nwanne onye na enwero ego ana enwero uche,1
@user 😁😁😁😁😁 Nne hapucha kwa umu ihe ndi ahu niile Onye ga-alu gi ga-alu gi Ebe ezigbo oriaku anyi bu Mia nke Khalifa lugoru nwoke o dighi nwaanyi o bula nwere ike ighara ilu di n'uwa ozo. Maka chii😁,1
@user M nwere Ike ilota taa. Adibeghi m sure,1
Okwa mu na akponye onwe m nwa...,1
"@user Eziokwu kà ikwulu nne, màkà asị ná ọ bulu nà agwọ emeghị ìhè ọjị bụ lu yá ụmụ áká ejiri ya kee nkụ ná ọhịa Ọbụrụ ịnụ bụ lu ọkwu 👆",1
Abu'm Onye Igbo-Ukwu 🌚 https://t.co/MsHit8KbIb,1
"@user @user Biko gwa Oga Nick ka obia na your Adoration Ground, ozigbo! Asi na eme osiso, emeghara odachi",1
"@user This igbo get as e be lol, """"""""bia kumeka """""""" nsukka language sha, abum nwafo n'anambra steetí agam a bia kumeka """""""" n' oge adighi anya, Ada eji eje mba",1
"@user Amen ! Ngwa, ka’m hapu okwu",1
@user @user @user @user @user @user @user @user @user Adizim surpuru anya azụ ka Amanda si ekwu like this,1
Call me Aka n'chiputa nkwa 1 Mazi okpunna bu enyi 1 ojere jii laa jii 1 Nkenke efi n'achu Igwe… https://t.co/Iiu9D3rQla,1
@user Ubochi uka oo,1
Mpiampia mmiri na🙄 https://t.co/FmUzQKXn2o,1
@user Ehen nau nne. Ha enwero obi. Ndi mfe.,1
Obodo ndị ike ndị ike 😁😁😁 https://t.co/LG9w1iTY0G,1
@user Otele igwe ndi SARS 🌚,1
@user Confirmed biko O diri ihe a ka ahu m neediri,1
@user Kedụ ihe ị na-egbu asụsụ anyị kwanu??? 😂 😂 😂 😀. Were ya nwayọ bikonu. Kai.,1
IGWE AKWUDOLUEZE NKECHI MBU NA MBU NA ETITI IN AWKA-ETITI..... IGWE EEEEEEEEEEEEEE @user Government… https://t.co/KBOud4Tsam,1
@user Ihe nka e nwere ka odi nwanne m,1
@user Come to me then ma oburu na ujo adighi atugi,1
@user Nna Somto. Okwa ina fu? N'isi otutu oh.,1
@user Gị na Ọkpa..... 🤣🤣🤣,1
@user Nne biagodi nso ka m takwunye gi something.,1
@user Ebe niine ga bụ stew nnem....😁,1
- Chinese Nna ke du oge nkem nau 😪 https://t.co/UUPkzf1jAP,1
Bia ghota isiokwu Aku rue Ulo a ana ekwu okwu ya... #Ndigbo #IgboBuIgbo #omenala https://t.co/iWGtTLV6BD,1
"@user Na only you walka come? Nne nwayo, I buzi monitoring spirit, 5 years e ji eme degree ka I ji na amonitor ex gi... Nna Biko Agbani road ga apu. Asi nka bu octopus standard.",1
"Tbt night memory In ugbawka voice/tongue Anyi ejewe amata ndi akwa siri ike na ufu, onye odika… https://t.co/c9mzxlQk8X",1
Erica fans ngwa bia nu here😂😂😂 https://t.co/902nfHeJ2j,1
@user Ngwanu eme Sia kà ànyị kpa,1
@user For what nah? Ebe Umu nwa passa?,1
"@user Onye nkụzi, onye ụwa 😅 😅 😅",1
@user Mazi I bu okachamara n'asusu Igbo. Aka m di n'elu. Ekwetago m.,1
@user @user @user Ndị be Elohim oil nd Gas! Nnukwu mmadụ na ekwulumiri,1
"Aru gbaa afo, owuru ome na-ala.",1
"@user, hapia Biko, oqua ofu ifea ko menu unya. I hota go, ngwa kachifo nwanne. https://t.co/YzNQciZx6l",1
@user Ebe ahụ ka anyị ga ebinye aka 🤣🤣,1
@user Ihe nke a owu ji bikonu🥺,1
"@user @user @user @user @user Onye akpakwana nw'agu aka'nodu, mo'dindu, monwuluanwu.🎶🎷🎤Onye akpakwana nw'agu aka'nodu. Madam, me I don talk my ownoo.😁😂",1
So ndi Abeokute amaro na idi too #Igbotic? @user Ana ekwu father Asim oru okwukwe!!!!!! #CatholicTwitter https://t.co/FDgbGmAa7I,1
"Igbo Adage: Ura toba uto, ekwoba ya ekwobe",1
@user Hapu ihe ahu.. Onye buru ebu ebugo.. https://t.co/fdIf5Ysdel,1
"Tailor: fụọ afo a nwanyị Me : madam, afụ go mụ a. Tailor: bia, o okea ka afo gi ra??? Me :🙄🙄🙄🙄",1
@user @user Dude I'm ignoring u on purpose...I chóro I bu putam ukwu n'ama...,1
Afọ ekwero ụkwụ zụrụ ike #IgboProverbFriday,1
@user @user Iwu onye ebekanyi?,1
@user Iwe gi adina oku.. achoo m ima ihe m ga akwado maka ya mgbe m ga-abia b’unu,1
@user @user @user @user Egwuregwu a kpọ go gị ụlọ akwụkwọ 😂😂😂😂😂,1
#enugugrillandmingle Ọ chụpụrụ onwe ya n'ụgbọ asina na ụgbọ abaghị ya! We move!! https://t.co/EXiCohfi7A,1
"Nna fọgeti, @user gaara ụlọ akwụkwọ. Ọ mara buku.",1
@user @user @user @user @user @user @user @user @user @user @user @user Ndị a ebiro na Naijiria biko.. Inukwa😃,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Aka m di Ocha oh!🤷‍♂️ Maka mmadu i ma mu ula! 😩,1
@user @user Onye ebe n’ozubulu ka ibu?,1
"@user Mmiri ugbo ala adighi oke onu ugbua, kedu ebe ibi?",1
@user @user @user @user @user Aburo his mentor biko Amam ndi bu my class members mgbe ahu O @user na @user mentorlu @user,1
"Ka chi fo, Ka ọ dị echi💤😴",1
@user @user Nne Biko refer to direct message gi na odi mkpaa . Udo ♥️.,1
@user @user @user @user @user @user @user Ndi church anyi,1
@user @user @user Nwanne hapu safari O foo ndi oga etiyelinwu anya,1
"Otu onye tuo izu, o gbue ochu https://t.co/In6IaAr31m",1
@user @user @user @user @user @user @user @user @user @user @user Ka ọ dị echi,1
Miss 042 Enugu is da Bomb. Ugegbe Oyibo. One fresh Udi Palm Wine for you dear. #MissEnugu,1
@user 😂😂😂ugwo nke a eh,1
@user E ji Igbo agwa onye ocha😂 ifukwa nke a na-akpọ ỌKPA?? Nni anwa zoo mmadu na UNEC.,1
Anyị amaghị kà ụmụ nwaanyị ụfọdụ this days si kwado https://t.co/6i5GQhu77x,1
@user @user Nwanyị Ákwá ibom achịkpugo gị ụkwụ n'ụlọ abi. Ka m were ụjọ kweta.,1
@user Azu nti mmadu na-ato ka onugbu ma emewe ikwokirikwo,1
@user @user @user @user @user Choba onye gabu oyi gi o. Jee choo ya redeemer,1
@user @user @user @user Ebe ọ bụ a nne... Ọgwụ maka any type of sickness... 😅,1
Even Truecaller don increase their price from 250/month to 399/month A ṣẹ̀ṣẹ̀ bèrè nì ọ̀rẹ́ Nkea bụ nkeji nke mbụ,1
@user @user 😂😂😂 Nwanna NNE bu onye si mu kpotara ya nwatakiri di mu mma na aru. Uru ka mu na abalu ya otua,1
@user @user Ọ kụrụ the boy ihe ka o zuru ekwentị na computer village,1
@user @user Nne Fada on my mind. Kai! I ya ebeju akwa afọ!,1
@user @user Nne I rulu ulo,1
@user @user Ife eji achu njo afia na Obi mgbani enu,1
"@user Oriental brothers, Osita Osadebe, Onyeka Onwenu na Milke Ejeagha egwu ha na amasim nke ukwuu!!!",1
"Asi na otu ụbọchị, anyị ga-ahapụ ụwa a gbakwuru onye nwanyi, koro ya ka anyị na ije si ga. Onye isi m, Sen. Benjamin Uwajumogu, nke a bụ ebe njem gị ga-akwụsị. La n'udo. #WorldIndigenousLanguageDay #BenGoesHome #RIPBen https://t.co/XMIxSYu8aW",1
NP '' Mmadu Mezie Ndu Ya Emezie''- Oriental Brother #MRIBwithTLD #MorningRunsIB w @user @user / @user,1
"@user Kedu uru akuko a bara ndi Imo? Biko, anyi choro ina-ahu oru ina-aru",1
"@user Nne rido onwe gi nri, o Kwanu nke onye riri ka ó bú ana.",1
@user Ọhụrụ nwanyị sie rice,1
"Doo nụ, onye a aburozi nwata 😂😂😂 https://t.co/rlho6Qu5f5",1
@user Kedu ebe passport m di???,1
Umu Igbo onye nke anyi eme goh ya ozor Ka Anyi zu Kota nyere ya aka. https://t.co/owm1g9hoqx #ReilC bu onye Nnewi #TGYEP #TheGhettoYouthEP,1
@user @user @user @user @user @user @user @user @user @user @user @user @user Odogwu Na mmanu nri,1
OMG 😂😂😂😂😂 onye muru gi @user https://t.co/FJkGPSVPFP,1
@user @user @user Nna nke a dalu uda 😂😂,1
@user @user @user Nwanne mmadu How far Ele kwanu nga gi onwe gi nno,1
@user e soro anyi buru ndi @user fans?,1
A mụtago m ka esi eme akamụ 💃💃💃💃💃💃,1
"As long as na ikponyee m Ada Nne gi. Kpolu fa biaba! I ya ekposazi ihe nke gi, ginwa mazi! 😂😂😂 https://t.co/n3wkvMxXGD",1
@user Amarachi ngwa fbk,1
#TWHSunriseService @user #AfricanPraise 🎸Ihe o na me Agidigba o🎸 @user @user @user,1
"@user @user @user Mine is """"""""mmadu kpakwa ya nwanne gi nwoke""""""""🤣",1
@user @user 🤣 🤣 Bia ka mụ nye gị number the cousin 😜😜,1
"@user In Nsulu, ngwa land.",1
"@user Lekwa green bottle na aka onye obula, equal opportunity",1
#NP makojo @user # oge ndi igbo @user @user https://t.co/MvL4ptTIEz,1
"@user Eze mmụọ Bikọ e neediri m Thermostat C300 Biko Direct Belgium ka m chọrọ, daalu",1
@user @user @user Choro nwanne gi ego biko.,1
@user Anoghi ofu ebe ekiri mmou,1
Ndị á ámárọ̀ kà anyị sị kwado.,1
@user @user Eziokwu Kedi iru gi m juru ESE ya,1
"Nkwa akwado sịrị, kedu ebe a na-etinye isi? https://t.co/e2yFd883UO",1
OTU ONITSHA ADO ✊❤️ https://t.co/AO6O8k4lQy,1
Nke a atom echie.. @user @user @user @user osi e joro njo eji eje court. Asusu ndi ekwulobia. https://t.co/uT4WqjzXC2,1
@user Kelechi ụmụ nwaanyị 😂😂😂😂,1
@user Nna eh... ihe nke a akarigo m... obusi routine o 😫😫😫,1
@user @user @user @user @user Na you sabi... Jûkwà asé ife n' eme na Akwuzu SARS..,1
"😭😭😭 Ferdi, Kedu Onye kpasuru gi iwe? https://t.co/w20azD2wZY",1
@user Nke gi kam ga abu na Val nke a #KongaShowLove,1
@user Lmao.... Gini GA esi ike? Oka wuukwa beer ka anyi ka na ekwu okwu ya?,1
@user That's the content I am here for. Isuru Ekwulobia wehe. Otowuo m.😄😄😄,1
